dcls_month,fin_co_no,fin_prdt_cd,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2,rsrv_type,rsrv_type_nm
202410,0010426,240012,S,단리,12,3.7,3.7,,
202410,0010426,240012,S,단리,24,3.3,3.3,,
202410,0010426,240012,S,단리,36,3.3,3.3,,
202410,0010426,240012,M,복리,1,2.0,2.0,,
202410,0010426,240012,M,복리,3,2.5,2.5,,
202410,0010426,240012,M,복리,6,3.6,3.6,,
202410,0010426,240012,M,복리,12,3.7,3.7,,
202410,0010426,240012,M,복리,24,3.3,3.3,,
202410,0010426,240012,M,복리,36,3.3,3.3,,
202410,0010426,240014,S,단리,1,2.0,2.0,,
202410,0010426,240014,S,단리,3,2.5,2.5,,
202410,0010426,240014,S,단리,6,3.6,3.6,,
202410,0010426,240014,S,단리,12,3.7,3.7,,
202410,0010426,240014,S,단리,24,3.4,3.4,,
202410,0010426,240014,S,단리,36,3.4,3.4,,
202410,0010426,240014,M,복리,1,2.0,2.0,,
202410,0010426,240014,M,복리,3,2.5,2.5,,
202410,0010426,240014,M,복리,6,3.6,3.6,,
202410,0010426,240014,M,복리,12,3.7,3.7,,
202410,0010426,240014,M,복리,24,3.4,3.4,,
202410,0010426,240014,M,복리,36,3.4,3.4,,
202410,0010426,240018,S,단리,12,3.7,3.7,,
202410,0010426,240018,M,복리,12,3.7,3.7,,
202410,0010426,240020,S,단리,12,3.7,3.7,,
202410,0010426,240020,M,복리,12,3.7,3.7,,
202410,0010430,240072,S,단리,1,1.8,1.8,,
202410,0010430,240072,S,단리,3,1.9,1.9,,
202410,0010430,240072,S,단리,6,3.4,3.4,,
202410,0010430,240072,S,단리,12,3.4,3.4,,
202410,0010430,240072,S,단리,24,3.2,3.2,,
202410,0010430,240072,M,복리,1,1.8,1.8,,
202410,0010430,240072,M,복리,3,1.9,1.9,,
202410,0010430,240072,M,복리,6,3.4,3.4,,
202410,0010430,240072,M,복리,12,3.4,3.4,,
202410,0010430,240072,M,복리,24,3.2,3.2,,
202410,0010430,240074,S,단리,1,1.8,1.8,,
202410,0010430,240074,S,단리,3,1.9,1.9,,
202410,0010430,240074,S,단리,6,3.4,3.4,,
202410,0010430,240074,S,단리,12,3.4,3.4,,
202410,0010430,240074,S,단리,24,3.2,3.2,,
202410,0010430,240074,M,복리,1,1.8,1.8,,
202410,0010430,240074,M,복리,3,1.9,1.9,,
202410,0010430,240074,M,복리,6,3.4,3.4,,
202410,0010430,240074,M,복리,12,3.4,3.4,,
202410,0010430,240074,M,복리,24,3.2,3.2,,
202410,0010430,240078,S,단리,12,3.5,3.5,,
202410,0010430,240078,M,복리,12,3.5,3.5,,
202410,0010430,240080,S,단리,12,3.5,3.5,,
202410,0010430,240080,M,복리,12,3.5,3.5,,
202410,0010430,240086,S,단리,12,3.5,3.5,,
202410,0010430,240086,M,복리,12,3.5,3.5,,
202410,0010430,240090,S,단리,6,3.75,3.75,,
202410,0010430,240090,M,복리,6,3.75,3.75,,
202410,0010437,240000,S,단리,1,2.3,2.3,,
202410,0010437,240000,S,단리,3,2.7,2.7,,
202410,0010437,240000,S,단리,6,3.0,3.0,,
202410,0010437,240000,S,단리,12,3.6,3.6,,
202410,0010437,240000,S,단리,24,2.0,2.0,,
202410,0010437,240000,S,단리,36,2.0,2.0,,
202410,0010437,240000,M,복리,1,2.3,2.3,,
202410,0010437,240000,M,복리,3,2.7,2.7,,
202410,0010437,240000,M,복리,6,3.0,3.0,,
202410,0010437,240000,M,복리,12,3.6,3.6,,
202410,0010437,240000,M,복리,24,2.0,2.0,,
202410,0010437,240000,M,복리,36,2.0,2.0,,
202410,0010437,240007,S,단리,6,3.0,3.0,,
202410,0010437,240007,S,단리,12,3.6,3.6,,
202410,0010437,240007,S,단리,24,2.0,2.0,,
202410,0010437,240007,S,단리,36,2.0,2.0,,
202410,0010437,240007,M,복리,6,3.0,3.0,,
202410,0010437,240007,M,복리,12,3.6,3.6,,
202410,0010437,240007,M,복리,24,2.0,2.0,,
202410,0010437,240007,M,복리,36,2.0,2.0,,
202410,0010438,240014,S,단리,3,1.5,1.5,,
202410,0010438,240014,S,단리,6,3.0,3.0,,
202410,0010438,240014,S,단리,12,3.7,3.7,,
202410,0010438,240014,S,단리,24,3.2,3.2,,
202410,0010438,240014,M,복리,3,1.5,1.5,,
202410,0010438,240014,M,복리,6,3.0,3.0,,
202410,0010438,240014,M,복리,12,3.7,3.7,,
202410,0010438,240014,M,복리,24,3.2,3.2,,
202410,0010438,240016,S,단리,3,1.5,1.5,,
202410,0010438,240016,S,단리,6,3.0,3.0,,
202410,0010438,240016,S,단리,12,3.7,3.7,,
202410,0010438,240016,S,단리,24,3.2,3.2,,
202410,0010438,240016,M,복리,3,1.5,1.5,,
202410,0010438,240016,M,복리,6,3.0,3.0,,
202410,0010438,240016,M,복리,12,3.7,3.7,,
202410,0010438,240016,M,복리,24,3.2,3.2,,
202410,0010439,240001,S,단리,1,2.0,2.0,,
202410,0010439,240001,S,단리,3,2.5,2.5,,
202410,0010439,240001,S,단리,6,3.5,3.5,,
202410,0010439,240001,S,단리,12,3.6,3.6,,
202410,0010439,240001,S,단리,24,3.2,3.2,,
202410,0010439,240001,S,단리,36,3.2,3.2,,
202410,0010439,240001,M,복리,1,2.0,2.0,,
202410,0010439,240001,M,복리,3,2.5,2.5,,
202410,0010439,240001,M,복리,6,3.5,3.5,,
202410,0010439,240001,M,복리,12,3.6,3.6,,
202410,0010439,240001,M,복리,24,3.2,3.2,,
202410,0010439,240001,M,복리,36,3.2,3.2,,
202410,0010439,240009,S,단리,1,2.0,2.0,,
202410,0010439,240009,S,단리,3,2.5,2.5,,
202410,0010439,240009,S,단리,6,3.5,3.5,,
202410,0010439,240009,S,단리,12,3.6,3.6,,
202410,0010439,240009,S,단리,24,3.2,3.2,,
202410,0010439,240009,S,단리,36,3.2,3.2,,
202410,0010439,240009,M,복리,1,2.0,2.0,,
202410,0010439,240009,M,복리,3,2.5,2.5,,
202410,0010439,240009,M,복리,6,3.5,3.5,,
202410,0010439,240009,M,복리,12,3.6,3.6,,
202410,0010439,240009,M,복리,24,3.2,3.2,,
202410,0010439,240009,M,복리,36,3.2,3.2,,
202410,0010448,24-0001,S,단리,1,2.0,2.0,,
202410,0010448,24-0001,S,단리,3,3.0,3.0,,
202410,0010448,24-0001,S,단리,6,3.2,3.2,,
202410,0010448,24-0001,S,단리,12,3.7,3.7,,
202410,0010448,24-0001,S,단리,24,3.5,3.5,,
202410,0010448,24-0001,M,복리,1,2.0,2.0,,
202410,0010448,24-0001,M,복리,3,3.0,3.0,,
202410,0010448,24-0001,M,복리,6,3.2,3.2,,
202410,0010448,24-0001,M,복리,12,3.7,3.7,,
202410,0010448,24-0001,M,복리,24,3.5,3.5,,
202410,0010448,24-0002,S,단리,1,2.0,2.0,,
202410,0010448,24-0002,S,단리,3,3.0,3.0,,
202410,0010448,24-0002,S,단리,6,3.2,3.2,,
202410,0010448,24-0002,S,단리,12,3.7,3.7,,
202410,0010448,24-0002,S,단리,24,3.5,3.5,,
202410,0010448,24-0002,M,복리,1,2.0,2.0,,
202410,0010448,24-0002,M,복리,3,3.0,3.0,,
202410,0010448,24-0002,M,복리,6,3.2,3.2,,
202410,0010448,24-0002,M,복리,12,3.7,3.7,,
202410,0010448,24-0002,M,복리,24,3.5,3.5,,
202410,0010448,24-0003,S,단리,1,2.0,2.0,,
202410,0010448,24-0003,S,단리,3,3.0,3.0,,
202410,0010448,24-0003,S,단리,6,3.2,3.2,,
202410,0010448,24-0003,S,단리,12,3.7,3.7,,
202410,0010448,24-0003,S,단리,24,3.5,3.5,,
202410,0010448,24-0003,M,복리,1,2.0,2.0,,
202410,0010448,24-0003,M,복리,3,3.0,3.0,,
202410,0010448,24-0003,M,복리,6,3.2,3.2,,
202410,0010448,24-0003,M,복리,12,3.7,3.7,,
202410,0010448,24-0003,M,복리,24,3.5,3.5,,
