kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,fin_co_subm_day,dcls_month_y,fin_co_no_y,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2,rsrv_type,rsrv_type_nm
흥국저축은행,비대면 정기예금,스마트폰,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202410250916,202410,0013166,M,복리,24,2.0,5.0,S,정액적립식
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010358,S,단리,6,3.95,3.95,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010358,S,단리,12,3.6,3.6,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010358,S,단리,24,3.0,3.0,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010358,S,단리,36,3.0,3.0,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010358,M,복리,6,3.95,3.95,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010358,M,복리,12,3.6,3.6,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010358,M,복리,24,3.0,3.0,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010358,M,복리,36,3.0,3.0,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010418,S,단리,1,1.0,1.0,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010418,S,단리,3,1.5,1.5,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010418,S,단리,6,1.9,1.9,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010418,S,단리,12,3.7,3.7,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010418,S,단리,24,1.0,1.0,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010418,M,복리,1,1.0,1.0,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010418,M,복리,3,1.5,1.5,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010418,M,복리,6,1.9,1.9,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010418,M,복리,12,3.7,3.7,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010418,M,복리,24,1.0,1.0,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010553,S,단리,1,0.9,0.9,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010553,S,단리,3,1.7,1.7,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010553,S,단리,6,2.4,2.4,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010553,S,단리,12,3.3,3.3,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010553,S,단리,24,3.7,3.7,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010553,S,단리,36,3.0,3.0,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010553,M,복리,1,0.9,0.9,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010553,M,복리,3,1.7,1.7,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010553,M,복리,6,2.4,2.4,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010553,M,복리,12,3.3,3.3,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010553,M,복리,24,3.7,3.7,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010553,M,복리,36,3.0,3.0,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010562,S,단리,12,3.45,3.45,,
우리저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,제한없음,없음,,202411070933,202410,0010562,M,복리,12,3.45,3.45,,
우리저축은행,정기예금(비대면),"인터넷,스마트폰","- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,"제한없음(단,미성년자,비거주외국인제외)",없음,,202409230809,202410,0010418,S,단리,1,1.0,1.0,,
우리저축은행,정기예금(비대면),"인터넷,스마트폰","- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,"제한없음(단,미성년자,비거주외국인제외)",없음,,202409230809,202410,0010418,S,단리,3,1.5,1.5,,
우리저축은행,정기예금(비대면),"인터넷,스마트폰","- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,"제한없음(단,미성년자,비거주외국인제외)",없음,,202409230809,202410,0010418,S,단리,6,1.9,1.9,,
우리저축은행,정기예금(비대면),"인터넷,스마트폰","- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,"제한없음(단,미성년자,비거주외국인제외)",없음,,202409230809,202410,0010418,S,단리,12,3.4,3.4,,
우리저축은행,정기예금(비대면),"인터넷,스마트폰","- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,"제한없음(단,미성년자,비거주외국인제외)",없음,,202409230809,202410,0010418,S,단리,24,1.0,1.0,,
우리저축은행,정기예금(비대면),"인터넷,스마트폰","- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,"제한없음(단,미성년자,비거주외국인제외)",없음,,202409230809,202410,0010418,M,복리,1,1.0,1.0,,
우리저축은행,정기예금(비대면),"인터넷,스마트폰","- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,"제한없음(단,미성년자,비거주외국인제외)",없음,,202409230809,202410,0010418,M,복리,3,1.5,1.5,,
우리저축은행,정기예금(비대면),"인터넷,스마트폰","- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,"제한없음(단,미성년자,비거주외국인제외)",없음,,202409230809,202410,0010418,M,복리,6,1.9,1.9,,
우리저축은행,정기예금(비대면),"인터넷,스마트폰","- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,1,"제한없음(단,미성년자,비거주외국인제외)",없음,,202409230809,202410,0010418,M,복리,12,3.4,3.4,,
